enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-66967,GB,Bonne Terre Limited dba Sky Betting and Gaming,entertainment,consumer-protection-related offenses,gambling industry violation,2022-03-09,1539720,Gambling Commission,Bonne Terre was fined £1.17 million in a finding by the Gambling Commission that it breached licence conditions by sending promotional emails to customers who had self-excluded or opted out of marketing.,Link to this record on Violation Tracker UK: here
VTG24-66050,GB,Parker Hannifin Manufacturing Limited,industrial equipment,safety-related offenses,workplace safety or health violation,2015-04-27,1533115,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66791,GB,Royal Bank of Canada,financial services,employment-related offenses,labor standards violation,2021-09-23,1529758,Employment Tribunal,"Public Interest Disclosure, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-67173,GB,KPMG LLP,business services,financial offenses,accounting fraud or deficiencies,2023-04-26,1526014,Financial Reporting Council,"KPMG was fined £1,023,750 and severely reprimanded for unsatisfactory standards in its audit of TheWorks.co.uk plc and agreed to pay costs of £198,430",Link to this record on Violation Tracker UK: here
VTG24-67290,GB,Scottish Power,utilities and power generation,competition-related offenses,energy market violation,2023-11-09,1522596,Office of Gas and Electricity Markets,"Energy suppliers British Gas, OVO, Bulb, E.ON, Scottish Power and SSE agreed to pay out a total of £10.8 million after missing smart meter installation targets for 2022.",Link to this record on Violation Tracker UK: here
VTG24-67371,GB,Pearson,information technology,safety-related offenses,childcare and educational services violation,2022-12-13,1516497,Office of Qualifications and Examinations Regulation (Ofqual),"On 29 November 2022, Ofqual formally issued Pearson with a notice requiring it to pay a fine of £1,200,000 in respect of failings in its review of marking arrangements between 2016 and 2019. Ofqual had given notice that it intended to impose this fine on Pearson on 27 June 2022, which it published on 31 August 2022. Ofqual formally issued Pearson with a separate notice requiring it to pay costs of £25,452.20.",Link to this record on Violation Tracker UK: here
VTG24-67338,GB,Tata Chemicals Europe Ltd,diversified,safety-related offenses,workplace safety or health violation,2024-06-05,1514134,Health and Safety Executive,"Tata Chemicals Europe Limited pleaded guilty to breaching Section 3(1) of the Health and Safety at work etc. Act 1974 after a worker died from a chemical burn. The company was fined £1.125 million and ordered to pay £60,603.54 in costs",Link to this record on Violation Tracker UK: here
VTG24-67223,GB,KPMG LLP,business services,financial offenses,accounting fraud or deficiencies,2023-06-29,1511264,Financial Reporting Council,"KPMG was fined £877,500 and severely reprimanded for unsatisfactory standards in its audit of Eddie Stobart Logistics plc and agreed to pay costs of £320,300",Link to this record on Violation Tracker UK: here
VTG24-83614,GB,Interactive Brokers (UK),financial services,financial offenses,investor protection violation,2018-01-25,1496881,Financial Conduct Authority,"IBUK was fined £1,049,412 in a finding by the FCA that the company failed to have adequate systems and controls to detect suspicious transactions.",Link to this record on Violation Tracker UK: here
VTG24-66704,GB,Thames Water Utilities Limited,utilities and power generation,environment-related offenses,water pollution violation,2016-01-04,1495377,Environment Agency,"Thames Water was ordered to pay a £1 million fine, plus costs of £18,113 and a victim surcharge of £120, after pleading guilty to allowing repeated discharges of polluting matter into the Grand Union Canal.",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-80838,GB,Anglian Water Services Limited,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2025-05-14,1463293,Drinking Water Inspectorate,"Anglian Water has been fined a record £1.42 million at Northampton Crown Court following a prosecution by the Drinking Water Inspectorate (DWI) for drinking water failures affecting around 1.3 million people. Between June and December 2021, the company reported to the Inspectorate that they had used unapproved materials at four separate sites across its network. The affected pipes had been installed into drinking water tanks between 2016 and 2019. They remained in supply until 2021. Anglian Water reported the failures to the Drinking Water Inspectorate and pleaded guilty in court. The DWI's investigation found the company had repeatedly used unapproved plastic-based products to externally coat pipework submerged within their drinking water tanks. These coatings later broke down into flakes and powder which entered the water supply.",Link to this record on Violation Tracker UK: here
VTG24-66136,GB,Western Power Distribution (South West) plc,utilities and power generation,safety-related offenses,workplace safety or health violation,2013-01-16,1461806,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-83610,GB,Great Western Railway,miscellaneous services,safety-related offenses,railroad safety violation,2025-10-03,1454086,Office of Rail and Road,"First Great Western Limited pleaded guilty to a breach of section 3 (1) of the Health and Safety at Work etc. Act 1974 and to a breach of Regulation 19(1) of The Railways and Other Guided Transport Systems (Safety) Regulations 2006 (ROGS) after a a passenger placed their head outside a droplight window of a moving GWR train and struck a tree branch. The company was issued a fine of £1 million. They were also ordered to pay ORR's costs of £78,444.19 and victim surcharge of £175.",Link to this record on Violation Tracker UK: here
VTG24-66054,GB,Jaguar Land Rover Limited,motor vehicles,safety-related offenses,workplace safety or health violation,2015-02-08,1445416,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67162,GB,British Gas,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2017-07-20,1427360,Office of Gas and Electricity Markets,"British Gas paid £1.1 million to some of its domestic and micro business customers after its third party agents missed appointments with customers or did not keep them on time, and then did not compensate them as required by Ofgem.",Link to this record on Violation Tracker UK: here
VTG24-66916,GB,Bonne Terre Limited dba SkyBetting and Gaming,entertainment,consumer-protection-related offenses,gambling industry violation,2018-03-28,1423126,Gambling Commission,"Skybet agreed to pay £750,000 in lieu of a financial penalty, divestment of £241,894 and costs of £16,700 in settlement of a finding by the Commission that the company had weaknesses in its self-exclusion systems and processes.",Link to this record on Violation Tracker UK: here
VTG24-67174,GB,BUPA Care Services (ANS) Ltd,healthcare services,safety-related offenses,fire safety violation,2022-01-05,1413628,London Fire Brigade,"Bupa was charged with contravening Article 11 of the Fire Safety Order, after a resident died in a fire whilst smoking unsupervised in a shelter in the garden of the home.",Link to this record on Violation Tracker UK: here
VTG24-66040,GB,Volvo Group UK Limited,motor vehicles,safety-related offenses,workplace safety or health violation,2015-09-17,1404836,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
