enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
US_FTC_MERGER_1110216,US,"Valeant Pharmaceuticals International, Inc. (Johnson & Johnson)",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-12-16,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1110216/index.shtm
US_FTC_MERGER_1110155,US,"Laboratory Corporation of America Holdings, and Orchid Cellmark Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-12-08,85400000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1110155/index.shtm
US_FTC_MERGER_1110102,US,"OSF Healthcare System,  and Rockford Health System",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-11-18,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9349/index.shtm
US_FTC_MERGER_1110097,US,"Healthcare Technology Holdings, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-10-28,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1110097/index.shtm
US_FTC_MERGER_1110166,US,"Teva Pharmaceutical Industries Ltd., and Cephalon, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2012-07-03,6800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1110166/index.shtm
US_FTC_MERGER_1110103,US,DaVita Inc.,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-09-02,689000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1110103/index.shtm
US_FTC_MERGER_1110083,US,"Perrigo Company and Paddock Laboratories, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-08-01,540000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1110083/index.shtm
US_FTC_MERGER_910136,US,"Cardinal Health, Inc",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-07-21,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0910136/index.shtm
US_FTC_MERGER_1010153,US,"Grifols, S.A., and Talecris Biotherapeutics Holdings Corp.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-06-01,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010153/index.shtm
US_FTC_MERGER_1010021,US,Irving Oil Limited and Irving Oil Terminals Inc.,energy,consumer protection-related offenses,"deceptive practices, unfair practices",2011-05-26,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010021/index.shtm
US_FTC_MERGER_1110051,US,Hikma Pharmaceuticals PLC,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2011-04-27,111500000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1110051/index.shtm
US_FTC_MERGER_1010167,US,"ProMedica Health System, Inc., a corporation",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2016-05-03,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9346/index.shtm
US_FTC_MERGER_1010175,US,"Keystone Holdings, LLC and Compagnie St. Gobain",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2010-12-29,245000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010175/index.shtm
US_FTC_MERGER_1010152,US,Laboratory Corporation of America and Laboratory Corporation of America Holdings,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2010-12-01,57500000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9345/index.shtm
US_FTC_MERGER_1010142,US,"Universal Health Services, Inc., Psychiatric Solutions, Inc., and Alan B. Miller",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2010-11-15,3100000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010142/index.shtm
US_FTC_MERGER_1010061,US,"Simon Property Group, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",2010-11-10,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010061/index.shtm
US_FTC_MERGER_1010107,US,"Coca-Cola Company, The",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2010-09-27,12300000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/1010107/index.shtm
