enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
3 U 2906/20,DE,,,privacy-related offenses,access request violation,2021-10-04,0,OLG München,"The Supreme Regional Court of Munich held that data subjects are entitled to be provided with copies of all their personal data under Article 15(3) GDPR, and accordingly ordered the defendant to hand over copies of telephone notes, memos and protocols to the claimant.",
8 AZR 253/20,DE,"Employee
Medizinischer Dienst Nordrhein [North Rhine Medical Service]",,privacy-related offenses,access request violation,2024-06-20,0,BAG,"A court held that the processing of health data by a medical service commissioned by a statutory health insurer to assess a worker’s disability is allowed under Article 9(2)(h) GDPR, even if the worker is employed by the medical service and without having to ensure that no other employee has access.",
4 U 484/20,DE,,,privacy-related offenses,lawful basis violation,2021-11-24,0,OLG Stuttgart,The Higher Regional Court of Stuttgart held that a data subject could not rely on his right to rectification pursuant to Article 16 GDPR to revoke his Facebook ban as the ban was applied correctly according to Facebook's policies and did not infringe upon the freedom of expression.,
4 ZB 23.1056,DE,,,privacy-related offenses,lawful basis violation,2023-09-04,0,VGH München,"The Munich Superior Administrative Court (Bayerischer Verwaltungsgerichtshof - VGH) held that the right to object under Article 21(1) GDPR does not apply to preparatory measures for the installation of electronic water meters, as this does not constitute processing of personal data.",
12 K 213/19,DE,anonymous,,privacy-related offenses,access request violation,2020-01-28,0,FG Niedersachsen,"The Financial Court of Lower Saxony in Germany denied the access of the plaintiffs to personal data processed by a tax authority. The Court ruled that the provisions of the GDPR in the area of tax law are only applicable to harmonized taxes according to Article 2 (2)(a) GDPR, such as sales tax, but not in the area of income taxation of natural persons.",
03 O 1268/21,DE,Law firm,,privacy-related offenses,access request violation,2021-12-23,0,LG Leipzig,The Regional Court of Leipzig held that a data subject cannot claim compensation for a delayed right of access if they did not suffer a subsequent non-material disadvantage.,
29 K 7031/19,DE,,,other,"77, 78",2021-10-11,0,VG Düsseldorf,The Administrative Court Düsseldorf held that the GDPR does not apply to proceedings concluded under the old data protection laws if no proceedings were pending when it became applicable on 25 May 2018.,
7 B 10360/23,DE,VG Mainz,,privacy-related offenses,lawful basis violation,2023-06-20,0,OVG RLP,A German court held that a car owner is obliged to disclose the identity of the car driver in light of the public authority's legitimate interest to prosecute traffic offences under Article 6(1)(f) GDPR .,
5 O 5853/22,DE,,,other,"5(1)(f), 32(1)",,0,LG München I,"A German court held that a controller shall implement technical and organisational measures to protect data processed in the context of the controller-processor relationship, even after the termination of contractual arrangements between them.",
12 Sa 18/23,DE,,,privacy-related offenses,damages claim,2023-04-26,0,LAG Düsseldorf,"A German court held that the surveillance of an employee by means of a private detective gives rise to non-material damages under Article 82 GDPR, even if no further negative consequence was claimed by the data subject.",
9 Sa 73/21,DE,,,privacy-related offenses,access request violation,2023-07-28,0,LAG Baden-Württemberg,"A German court ordered an employer to compensate their employee pursuant to Article 82 GDPR for having refused to comply with an access request, even if the processing at issue was a direct consequence of a disciplinary offence by the data subject.",
51 O 513/20,DE,,,privacy-related offenses,lawful basis violation,2020-11-06,0,LG Landshut,"The Regional Court of Landshut (LG Landshut) held that it is not possible to claim damages against a Data Protection Officer (DPO) under Article 82 (1) GDPR, because they are not a controller in the meaning of Article 4(7) GDPR.  The Court also found that pursuant to §§ 13, 14 WEG, other condominium owners have a right to know in which flat a legionella inspection is or was carried out, if there was a legionella infestation and to what extent. In this respect, the naming of the flat, its owner and the test results is permissible. The legal basis for the above processing was Article 6(1)(b) GDPR and Article 6(1)(c) GDPR.",
3L 1028.19,DE,Anonymous,,other,"17(1)(a), 17(1)(d)",2020-02-28,0,VG Berlin,The Berlin Administrative Court denied the request of a student to delete his old school record after changing school. The school regulation in Berlin justifies the storage of the school record. The court did not see a loss of purpose according to Article 17(1)(a) GDPR.,
3 Bs 146/23,DE,,,privacy-related offenses,lawful basis violation,2023-11-29,0,OVG Hamburg,"A German Court held, on appeal, that the processing of personal data in connection with the students' parliament election of the University of Hamburg failed to comply with Article 5(1)(c) GDPR.",
7 K 2578/22,DE,,,privacy-related offenses,access request violation,2023-10-19,0,VG Karlsruhe,A German court held that test questions do not constitute personal data under the GDPR and thus shall not be included in a copy of the data provided to a data subject in the context of an access request under Article 15(3) GDPR.,
DPA of Bremen causes stop of inadmissible publications of personal insolvency data,DE,,,privacy-related offenses,lawful basis violation,,0,LfDI,The DPA of Bremen held that the publication of insolvency debtors' data on law firms' websites lacked a proper legal basis under Article 6(1) GDPR.,
Bußgeldverfahren bzgl. Covid-Testcenter,DE,,,privacy-related offenses,lawful basis violation,,2916,HmbBfDI,"During the COVID-19 pandemic, multiple test centers were established, but not all complied with minimum data protection standards. The Hamburg DPA identified several violations, some of which led to fines.",
10 A 502/19,DE,"Online Pharmacy
Data Protection Authority of Lower Saxony",,privacy-related offenses,lawful basis violation,2021-11-09,0,VG Hannover,The Administrative Court of Hanover ruled that an online pharmacy cannot oblige customers to provide their title and date of birth for orders of medical products that do not require a gender or age-specific dosage.,
1 Sa 148/22,DE,,,privacy-related offenses,access request violation,2023-02-21,0,LAG Schleswig-Holstein,"LAG Schleswig-Holstein dississes a data subject's claims for age discrimination and GDPR violations due to the these were found as an abuse of rights under Article 82 GDPR and § 242 BGB, designed primarily to obtain compensation.",
8 O 1280/21,DE,,,privacy-related offenses,access request violation,2022-07-07,0,LG Erfurt,"The Regional Court of Erfurt (LG Erfurt) requested a preliminary ruling by the CJEU on, among others, the question whether making an access request for purposes unrelated to data protection would be an abuse of rights.",
VI ZR 22/24,DE,,,,,2024-12-10,0,BGH,"The BGH confirmed a €3,000 case value for a non-material damages, injunctive relief, and information. The Court dismissed a legal representative’s counter-presentation to raise that amount to €6,500.",
1 BvR 276/17,DE,NDR,,other,17,2019-11-06,0,BVerfG,"The German Federal Constitutional Court (Bundesverfassungsgericht - BVerfG) issued two decisions in parallel proceedings regarding the “right to be forgotten”. In the second one it ruled that ""when reviewing claims for injunctive relief against search engine operators, courts must take into account the freedom of expression afforded publishers of online contents"".  → See BVerfG - 1 BvR 16/13 for the other parallel decision.",
15 U 108/23,DE,,,privacy-related offenses,damages claim,2023-12-07,0,OLG Köln,"The Higher Regional Court of Cologne confirmed the judgment of a lower court on appeal, reaffirming that the plaintiff could not prove that he suffered immaterial damages under Article 82 GDPR as a consequence of the 2019 Facebook data breach.",
34 O 13123/19,DE,Anonymous,,privacy-related offenses,damages claim,2019-11-07,0,LG München,The First Regional Court of Munich (Landgericht München I - LG München I) underlines the importance of security measures for the processing of sensitive personal data by MasterCard without finding any violation.,
